"Município Solicitante","Município Executante","Distancia"
"Goianápolis","Anápolis","28,5"
"Goianápolis","Anápolis","28,5"
"Goianápolis","Goiânia","42,6"
"Goianápolis","Goiânia","42,6"
"Goianápolis","Goiânia","42,6"
"Goianápolis","Goiânia","42,6"
"Goianápolis","Goiânia","42,6"
"Goianápolis","Goiânia","42,6"
"Goianápolis","Goiânia","42,6"
"Goianápolis","Goiânia","42,6"
"Goianápolis","Goiânia","42,6"
"Goianápolis","Goiânia","42,6"
"Goianápolis","Goiânia","42,6"
"Goianápolis","Goiânia","42,6"
"Goianápolis","Aparecida de Goiânia","55,3"
"Goianápolis","Trindade","66,5"
"Goianápolis","Trindade","66,5"
"Goianápolis","Pirenópolis","93,5"
"Goianápolis","Jaraguá","114,9"
"Goianápolis","Águas Lindas de Goiás","141,3"
"Goianápolis","Luziânia","145,1"
"Goianápolis","Goiás","166,5"
"Goianápolis","São Luís de Montes Belos","176,9"
"Goianápolis","Ceres","181,3"
"Goianápolis","Ceres","181,3"
"Goianápolis","Formosa","252"
"Goianápolis","Itumbiara","254,6"
"Goianápolis","Itumbiara","254,6"
"Goianápolis","Catalão","260,3"
"Goianápolis","Catalão","260,3"
"Goianápolis","Catalão","260,3"
"Goianápolis","Catalão","260,3"
"Goianápolis","Santa Helena de Goiás","265,4"
"Goianápolis","Uruaçu","265,4"
"Goianápolis","Jataí","389,3"
"Goianápolis","Jataí","389,3"
"Goianésia","Ceres","65,9"
"Goianésia","Ceres","65,9"
"Goianésia","Jaraguá","69"
"Goianésia","Pirenópolis","79,1"
"Goianésia","Uruaçu","111,4"
"Goianésia","Águas Lindas de Goiás","126,1"
"Goianésia","Anápolis","140,6"
"Goianésia","Goiás","159,4"
"Goianésia","Goiânia","189,1"
"Goianésia","Goiânia","189,1"
"Goianésia","Goiânia","189,1"
"Goianésia","Goiânia","189,1"
"Goianésia","Goiânia","189,1"
"Goianésia","Goiânia","189,1"
"Goianésia","Goiânia","189,1"
"Goianésia","Goiânia","189,1"
"Goianésia","Goiânia","189,1"
"Goianésia","Goiânia","189,1"
"Goianésia","Goiânia","189,1"
"Goianésia","Goiânia","189,1"
"Goianésia","Trindade","189,8"
"Goianésia","Trindade","189,8"
"Goianésia","Luziânia","200,4"
"Goianésia","Aparecida de Goiânia","207"
"Goianésia","São Luís de Montes Belos","233,8"
"Goianésia","Formosa","236,7"
"Goianésia","Santa Helena de Goiás","383,6"
"Goianésia","Catalão","409,2"
"Goianésia","Catalão","409,2"
"Goianésia","Catalão","409,2"
"Goianésia","Catalão","409,2"
"Goianésia","Itumbiara","413,5"
"Goianésia","Itumbiara","413,5"
"Goianésia","Jataí","469,8"
"Goianésia","Jataí","469,8"
"Goiatuba","Itumbiara","62,2"
"Goiatuba","Itumbiara","62,2"
"Goiatuba","Itumbiara","62,2"
"Goiatuba","Santa Helena de Goiás","162,6"
"Goiatuba","Aparecida de Goiânia","163,6"
"Goiatuba","Goiânia","181,5"
"Goiatuba","Goiânia","181,5"
"Goiatuba","Goiânia","181,5"
"Goiatuba","Goiânia","181,5"
"Goiatuba","Goiânia","181,5"
"Goiatuba","Goiânia","181,5"
"Goiatuba","Goiânia","181,5"
"Goiatuba","Goiânia","181,5"
"Goiatuba","Goiânia","181,5"
"Goiatuba","Goiânia","181,5"
"Goiatuba","Goiânia","181,5"
"Goiatuba","Goiânia","181,5"
"Goiatuba","Catalão","186,1"
"Goiatuba","Catalão","186,1"
"Goiatuba","Catalão","186,1"
"Goiatuba","Catalão","186,1"
"Goiatuba","Trindade","186,6"
"Goiatuba","Trindade","186,6"
"Goiatuba","Anápolis","236,3"
"Goiatuba","São Luís de Montes Belos","242,4"
"Goiatuba","Pirenópolis","292,8"
"Goiatuba","Goiás","294,2"
"Goiatuba","Luziânia","295,9"
"Goiatuba","Jataí","299,4"
"Goiatuba","Jataí","299,4"
"Goiatuba","Jaraguá","301,3"
"Goiatuba","Águas Lindas de Goiás","330,5"
"Goiatuba","Ceres","362"
"Goiatuba","Ceres","362"
"Goiatuba","Formosa","419,3"
"Goiatuba","Uruaçu","458,4"
"Goiás","Goiás","0"
"Goiás","São Luís de Montes Belos","88,8"
"Goiás","Jaraguá","112,4"
"Goiás","Ceres","115,1"
"Goiás","Ceres","115,1"
"Goiás","Trindade","129,9"
"Goiás","Trindade","129,9"
"Goiás","Goiânia","154,4"
"Goiás","Goiânia","154,4"
"Goiás","Goiânia","154,4"
"Goiás","Goiânia","154,4"
"Goiás","Goiânia","154,4"
"Goiás","Goiânia","154,4"
"Goiás","Goiânia","154,4"
"Goiás","Goiânia","154,4"
"Goiás","Goiânia","154,4"
"Goiás","Goiânia","154,4"
"Goiás","Goiânia","154,4"
"Goiás","Goiânia","154,4"
"Goiás","Pirenópolis","155,8"
"Goiás","Anápolis","165,1"
"Goiás","Aparecida de Goiânia","168,6"
"Goiás","Uruaçu","233,7"
"Goiás","Águas Lindas de Goiás","245,6"
"Goiás","Santa Helena de Goiás","257,3"
"Goiás","Luziânia","284"
"Goiás","Jataí","328,7"
"Goiás","Jataí","328,7"
"Goiás","Itumbiara","350,8"
"Goiás","Itumbiara","350,8"
"Goiás","Formosa","363,8"
"Goiás","Catalão","408,8"
"Goiás","Catalão","408,8"
"Goiás","Catalão","408,8"
"Goiás","Catalão","408,8"
"Goiânia","Goiânia","0"
"Goiânia","Goiânia","0"
"Goiânia","Goiânia","0"
"Goiânia","Goiânia","0"
"Goiânia","Goiânia","0"
"Goiânia","Goiânia","0"
"Goiânia","Goiânia","0"
"Goiânia","Goiânia","0"
"Goiânia","Goiânia","0"
"Goiânia","Goiânia","0"
"Goiânia","Goiânia","0"
"Goiânia","Goiânia","0"
"Goiânia","Goiânia","0"
"Goiânia","Goiânia","0"
"Goiânia","Goiânia","0"
"Goiânia","Aparecida de Goiânia","20,6"
"Goiânia","Trindade","32,5"
"Goiânia","Trindade","32,5"
"Goiânia","Anápolis","65,9"
"Goiânia","Pirenópolis","125,1"
"Goiânia","Jaraguá","128"
"Goiânia","São Luís de Montes Belos","147"
"Goiânia","Goiás","154,4"
"Goiânia","Águas Lindas de Goiás","180,7"
"Goiânia","Luziânia","182,3"
"Goiânia","Ceres","193,8"
"Goiânia","Ceres","193,8"
"Goiânia","Santa Helena de Goiás","232,3"
"Goiânia","Itumbiara","235,7"
"Goiânia","Itumbiara","235,7"
"Goiânia","Catalão","259,2"
"Goiânia","Catalão","259,2"
"Goiânia","Catalão","259,2"
"Goiânia","Catalão","259,2"
"Goiânia","Uruaçu","289"
"Goiânia","Formosa","290,6"
"Goiânia","Jataí","351"
"Goiânia","Jataí","351"
"Gouvelândia","Itumbiara","119,6"
"Gouvelândia","Itumbiara","119,6"
"Gouvelândia","Itumbiara","119,6"
"Gouvelândia","Santa Helena de Goiás","129,9"
"Gouvelândia","Jataí","236,2"
"Gouvelândia","Jataí","236,2"
"Gouvelândia","Aparecida de Goiânia","263"
"Gouvelândia","Trindade","273,6"
"Gouvelândia","Trindade","273,6"
"Gouvelândia","Catalão","277,3"
"Gouvelândia","Catalão","277,3"
"Gouvelândia","Catalão","277,3"
"Gouvelândia","Catalão","277,3"
"Gouvelândia","Goiânia","278,5"
"Gouvelândia","Goiânia","278,5"
"Gouvelândia","Goiânia","278,5"
"Gouvelândia","Goiânia","278,5"
"Gouvelândia","Goiânia","278,5"
"Gouvelândia","Goiânia","278,5"
"Gouvelândia","Goiânia","278,5"
"Gouvelândia","Goiânia","278,5"
"Gouvelândia","Goiânia","278,5"
"Gouvelândia","Goiânia","278,5"
"Gouvelândia","Goiânia","278,5"
"Gouvelândia","Goiânia","278,5"
"Gouvelândia","São Luís de Montes Belos","283,1"
"Gouvelândia","Anápolis","338,3"
"Gouvelândia","Goiás","359"
"Gouvelândia","Jaraguá","394,7"
"Gouvelândia","Pirenópolis","396,7"
"Gouvelândia","Luziânia","416,6"
"Gouvelândia","Águas Lindas de Goiás","438"
"Gouvelândia","Ceres","439,4"
"Gouvelândia","Ceres","439,4"
"Gouvelândia","Formosa","531,1"
"Gouvelândia","Uruaçu","550,8"
"Guapó","Trindade","26,8"
"Guapó","Trindade","26,8"
"Guapó","Aparecida de Goiânia","40,4"
"Guapó","Goiânia","43,4"
"Guapó","Goiânia","43,4"
"Guapó","Goiânia","43,4"
"Guapó","Goiânia","43,4"
"Guapó","Goiânia","43,4"
"Guapó","Goiânia","43,4"
"Guapó","Goiânia","43,4"
"Guapó","Goiânia","43,4"
"Guapó","Goiânia","43,4"
"Guapó","Goiânia","43,4"
"Guapó","Goiânia","43,4"
"Guapó","Goiânia","43,4"
"Guapó","Goiânia","43,4"
"Guapó","Goiânia","43,4"
"Guapó","Goiânia","43,4"
"Guapó","Anápolis","105,9"
"Guapó","São Luís de Montes Belos","121,4"
"Guapó","Goiás","146,1"
"Guapó","Jaraguá","149,6"
"Guapó","Pirenópolis","153,8"
"Guapó","Santa Helena de Goiás","193,1"
"Guapó","Ceres","208,6"
"Guapó","Ceres","208,6"
"Guapó","Águas Lindas de Goiás","219,9"
"Guapó","Itumbiara","220"
"Guapó","Itumbiara","220"
"Guapó","Luziânia","222,3"
"Guapó","Catalão","269,8"
"Guapó","Catalão","269,8"
"Guapó","Catalão","269,8"
"Guapó","Catalão","269,8"
"Guapó","Jataí","311,5"
"Guapó","Jataí","311,5"
"Guapó","Uruaçu","311,9"
"Guapó","Formosa","330"
"Guarani de Goiás","Formosa","245,8"
"Guarani de Goiás","Águas Lindas de Goiás","335,4"
"Guarani de Goiás","Uruaçu","351,7"
"Guarani de Goiás","Luziânia","361,4"
"Guarani de Goiás","Pirenópolis","408"
"Guarani de Goiás","Jaraguá","432,2"
"Guarani de Goiás","Ceres","433,9"
"Guarani de Goiás","Ceres","433,9"
"Guarani de Goiás","Anápolis","442,3"
"Guarani de Goiás","Goiânia","503,2"
"Guarani de Goiás","Goiânia","503,2"
"Guarani de Goiás","Goiânia","503,2"
